id,product_id,score,comment_time,comment
13736,100011596094,5,2020-06-20 19:57:43,产品优秀美的的售后服务很到位安装师傅也很不错
13737,100011596094,5,2020-06-20 12:02:41,送货特别快安装师傅也很负责第一时间会联系我总之很满意
13738,100011596094,5,2020-06-18 22:15:22,外形外观非常好等待分配师傅上门安装一直在这家店买过好几次电器了
13739,100011596094,5,2020-07-10 19:04:09,一如既往的信任京东美的售后安装师傅认真负责五星好评
13740,100011596094,5,2020-04-02 20:16:32,都挺满意的安装师傅人也挺好服务态度也很好helliphellip赞赞
13741,100011596094,5,2020-07-06 10:22:13,出水速度非常快外形外观完美安装服务安装快服务态度很好
13742,100011596094,5,2020-06-02 11:34:47,收到物品特别惊喜外观和质量特别好
13743,100011596094,5,2020-05-08 22:24:39,速度很快晚上十点了还在送货速度出乎意料的快
13744,100011596094,5,2020-07-01 08:23:51,安装服务配送比较快安装师傅很专业也很有责任心包裹还没到就先电话联系安装事宜出水速度热水速度很快
13745,100011596094,5,2020-07-06 17:56:46,送货快速质量杠杠的大品牌值得信赖
13746,100011596094,5,2020-06-27 15:58:09,售后服务很专业很及时态度一级棒
13747,100011596094,5,2020-06-18 17:27:05,售后师傅服务快很好很专业很满意
13748,100011596094,5,2020-07-05 15:37:30,安装服务我没在家但是师傅很好一直都有打电话联系
13749,100011596094,5,2020-04-17 19:36:13,目前还没安装但京东小哥很热情
13750,100011596094,5,2020-06-27 21:27:15,热水器非常好安装师傅服务态度好
13751,100011596094,5,2020-07-02 15:19:37,还没有安装外观和功能很喜欢
13752,100011596094,5,2020-06-21 11:05:29,安装非常仔细物流也快喜欢京东自营买东西
13753,100011596094,5,2020-07-03 10:12:09,热水器安装好了质量杠杠滴
13754,100011596094,5,2020-06-14 11:12:48,安装服务好评服务态度很好卫生也给做了谢谢
13755,100011596094,5,2020-05-26 18:53:14,非常好非常满意下次有需要会继续支持
13756,100011596094,5,2020-07-06 23:30:20,超级满意质量很好好用发动机
13757,100011596094,5,2020-06-23 13:29:49,送货快安装师傅按时来安装态度也很好
13758,100011596094,5,2020-05-22 11:24:09,师傅准时上门服务态度很好非常放心
13759,100011596094,5,2020-04-25 16:43:36,安装服务非常好的服务好外形外观好看的
13761,100011596094,5,2020-03-29 12:40:24,安装服务师傅安装很及时态度很好很满意
13762,100011596094,5,2020-05-29 14:06:07,安装服务老装机时服务到位非常满意
13763,100011596094,5,2020-06-13 14:00:48,安装服务安装师傅技术很专业态度很好
13764,100011596094,5,2020-05-29 23:17:02,安装服务服务好热情认真产品辅材太贵
13765,100011596094,5,2020-06-02 20:55:53,惠师傅安装很到位服务特周到
13766,100011596094,5,2020-06-19 11:19:34,安装张师傅跟认真服务很满意
13767,100011596094,5,2020-05-13 11:06:42,安装师傅很给力服务态度特别好
13768,100011596094,5,2020-06-02 17:41:35,非常满意质量好效果棒
13769,100011596094,5,2020-07-05 14:50:34,安装服务安装得非常好师傅专业
13770,100011596094,5,2020-03-25 16:58:09,很好安装师傅态度很好
13771,100011596094,5,2020-06-21 13:16:19,外形外观快递很快安装负责满意
13772,100011596094,5,2020-07-03 18:59:37,安装服务非常好的服务价格透明
13773,100011596094,5,2020-06-18 18:55:00,0点下单15点装好真快
13774,100011596094,5,2020-06-14 09:42:44,噪音大小安装师傅很专业非常好
13775,100011596094,5,2020-06-04 12:40:32,安装师傅及时服务特别好
13776,100011596094,5,2020-04-19 19:38:34,很好很不催服务态度好
13777,100011596094,5,2020-04-19 13:14:08,师傅安装服务很好特别满意
13778,100011596094,5,2020-06-03 09:26:45,安装服务安装快机器很好
13779,100011596094,5,2020-06-04 08:32:22,已经装好了服务很周到
13780,100011596094,5,2020-06-04 09:50:55,安装服务好师傅非常给力
13781,100011596094,5,2020-04-13 10:32:37,安装服务非常满意
13782,100011596094,5,2020-06-27 13:50:04,安装服务师傅很好技术好
13783,100011596094,5,2020-05-29 12:09:38,很不错的安装服务不错
13784,100011596094,5,2020-06-14 15:53:04,安装满意安装服务师傅很负责我情况特殊还尽量给我协调好
13785,100011596094,5,2020-06-26 12:57:49,外形外观好恒温效果好噪音大小不大出水速度好安装服务安装师傅史先生非常耐心安装到位
13786,100011596094,5,2020-07-10 15:38:03,外形外观产品非常好特别上档次安装服务服务态度也非常好使用细节也都仔细讲给我们特别好使用之后再评价用后感
13787,100011596094,5,2020-06-26 12:34:14,安装师傅热情周到态度很好
13788,100011596094,5,2020-05-28 16:33:00,一次很好的购物体验服务周到物流快速配送也很周到态度也很好好评安装到位
13789,100011596094,5,2020-06-25 13:28:03,安装服务安装满意师傅很细心
13790,100011596094,5,2020-04-06 17:00:07,非常满意师傅安装好好
13791,100011596094,5,2020-05-30 15:03:20,安装服务非常认真友好
13792,100011596094,5,2020-06-01 12:45:43,外形外观好看挺上档次安装服务安装的很好对安装师傅很满意
13793,100011596094,5,2020-04-15 19:06:08,安装到位师傅态度好很专业
13794,100011596094,5,2020-07-10 16:57:29,安装服务很热情专业服务周到
13795,100011596094,5,2020-06-02 14:12:11,安装服务非常满意安装速度很快
13796,100011596094,5,2020-06-09 13:40:16,送货很快安装很快服务国周到
13797,100011596094,5,2020-07-01 14:08:34,安装服务师傅安装已完成服务很好
13798,100011596094,5,2020-06-02 11:40:01,安装师傅态度非常好
13799,100011596094,5,2020-06-08 16:36:30,送货很快安装师傅态度很好售后服务满意
13800,100011596094,5,2020-06-20 09:11:15,外形外观外观很好安装服务安装服务非常满意师傅效率非常高
13801,100011596094,5,2020-07-03 11:01:07,安装服务很到位师傅也很热情
13802,100011596094,5,2020-06-19 18:25:31,安装服务安装师傅态度很好安装的非常到位对细节的处理很好五星好评外形外观单大方出水速度很快噪音大小噪音比旧机器小了很多
13803,100011596094,5,2020-06-13 18:26:40,外形外观安装完成非常满意
13804,100011596094,5,2020-06-22 12:53:10,安装服务安装师傅态度非常好很专业
13805,100011596094,5,2020-04-22 09:44:07,安装服务安装及时服务态度很好
13806,100011596094,5,2020-06-20 14:39:29,安装非常好师傅服务非常满意
13807,100011596094,5,2020-06-27 09:40:34,安装师傅很专业服务好安装服务很好满意
13808,100011596094,5,2020-07-09 15:09:19,安装师傅认真负责母亲很满意
13809,100011596094,5,2020-06-29 13:42:29,安装服务安装小哥态度很好
13810,100011596094,5,2020-04-11 10:28:26,安装服务师傅安装非常好很满意
13812,100011596094,5,2020-06-26 12:04:57,很好师傅安装很到位
13813,100011596094,5,2020-06-28 18:42:43,安装服务很好五星好评
13814,100011596094,5,2020-07-05 16:21:26,安装服务安装师傅很好很专业
13815,100011596094,5,2020-05-17 08:48:11,安装服务准时安装非常满意
13816,100011596094,5,2020-06-19 18:22:32,对安装师傅非常满意服务态度很好
13817,100011596094,5,2020-05-23 12:26:33,安装服务师傅已安装非常满意
13818,100011596094,5,2020-07-07 10:54:00,安装售后服务很满意非常好
13819,100011596094,5,2020-06-14 19:37:44,安装服务安装及时服务非常满意
13820,100011596094,5,2020-04-09 18:15:37,安装服务安装师傅上门及时服务态度很好
13822,100011596094,5,2020-06-13 10:18:25,安装服务安装师傅很专业服务态度好很满意
13823,100011596094,5,2020-07-10 10:56:14,安装服务非常好
13824,100011596094,5,2020-06-19 19:20:27,外形外观比较中庸的设计中规中矩耐看恒温效果温度适宜比老的机器好啊科技进步噪音大小噪音挺小的声音可以接受出水速度出水速度挺快的安装服务安装师傅认真负责很细致的解决了各种问题安装完毕还清理打扫了现场耗能情况能耗较低可以接受的
13825,100011596094,5,2020-06-20 16:37:42,外形外观比较好看做工扎实恒温效果不错出水比较快噪音大小可以接受出水速度出水快大容量就是不一样安装服务安装很快就是收费稍微贵了点耗能情况不错比较节能
13826,100011596094,5,2020-06-20 10:03:40,送过来倒是挺快的包装也还可以机子装上去看着还不错打开试了一下工作起来还是挺快的声音也不是很大热水出的也是比较快的不会像以前那种声音又大速度又慢感觉应该是挺好用的希望以后不要出什么问题一直都好用操作也比较简单清楚这点很不错的
13827,100011596094,5,2020-05-01 12:53:48,外形美观恒温效果好噪音小出水速度快安装服务好耗能小
13828,100011596094,5,2020-04-29 16:56:29,外形外观美观大方经济实惠配送货快包装完整恒温效果恒定舒适操作方便免费保修8年放心
13829,100011596094,5,2020-05-09 22:39:56,外形外观干净整洁恒温效果比较稳定还不错出水速度挺好安装服务不错耗能情况还在观察噪音大小比较小
13830,100011596094,5,2020-06-26 17:47:26,美的热水器性价比高操作简单声音低出热水快且温度稳定不错的选择
13831,100011596094,5,2020-05-19 07:22:53,恒温效果比我想象的好安装服务安装给力给重庆售后安装点点赞出水速度不错虽然不是零冷水但热水来的非常快
13832,100011596094,5,2020-04-19 00:30:13,外观方便简单121416可调节噪音一般不算小水压特别低还是会不打火整体还是不错的
13833,100011596094,5,2020-06-18 11:33:07,活动时入手的还没装相信京东大品牌值得信赖京东快递一如既往的快
13834,100011596094,4,2020-07-05 23:16:11,这个热水器发热很快水温也很均衡京东的售后服务也很好很好很快就来安装了服务态度也很好很满意哈比实体店好太多了满意满意不足的是接燃气的口没有配送安装燃气软管的接头需要另外购买
13835,100011596094,5,2020-06-20 08:18:42,效果挺好的价位也不高噪音不大恒温效果也不错值得购买
13836,100011596094,5,2020-05-16 14:57:29,热水器通了热水没有问题阳台开水也不影响厨房的热水安装师傅主动打电话态度也好八年保修售后无忧推荐购买
13837,100011596094,5,2020-06-22 12:58:33,已安装未使用厨房的墙正好合适安装相信质量会有好的使用效果
13838,100011596094,5,2020-06-03 23:22:29,出水速度快我家浴缸可以放满水了以前用80升电热水器浴缸根本不够用
13839,100011596094,5,2020-07-01 17:33:44,外形外观可以恒温效果可以出水速度好耗能情况可以接受的程度
13840,100011596094,5,2020-05-05 14:45:36,已装上新房还未通气还没用期待效果安装服务不错
13841,100011596094,5,2020-05-16 15:10:37,师傅服务态度好热情为客户着想
13842,100011596094,5,2020-06-28 16:28:05,送货速度快安装速度也快收费透明机子容量大质保8年放心使用
13843,100011596094,5,2020-06-22 12:07:58,热水器有待观察使用安装师傅不错
13844,100011596094,5,2020-06-29 01:26:53,外形外观很好就是看不到火焰恒温效果可以噪音大小一般出水速度快安装服务挺好耗能情况未知
13845,100011596094,5,2020-07-07 13:46:06,安装服务服务态度好干活细心
13846,100011596094,5,2020-07-09 09:32:39,外观设计不错内在的看不见价格合适主要品牌还行
13847,100011596094,5,2020-04-15 08:09:06,外形外观外观大方美观性价比高后续评价跟进
13848,100011596094,5,2020-05-10 15:17:30,外形外观不错恒温效果不错噪音大小可以出水速度可以安装服务可以耗能情况可以
13849,100011596094,5,2020-07-10 10:37:25,安装服务师傅上门速度快服务好外形外观简明大方
13850,100011596094,5,2020-06-09 14:45:03,价格挺实惠还没安装服务挺好用了之后再来评价商品怎么样
13851,100011596094,5,2020-04-25 19:42:44,还行配送速度快当天安装安装师傅挺好还没用呢用时在追加好评
13852,100011596094,5,2020-06-27 11:31:39,外形外观好噪音大小小安装服务师傅服务及时满意
13853,100011596094,5,2020-05-26 11:25:34,安装服务安装师傅上门快专业安装就是不一样
13854,100011596094,5,2020-04-14 10:36:49,挺好的这个价位这个质量还是可以的适合家用
13855,100011596094,5,2020-06-03 19:02:31,安装服务业务能力好安装速度快进门佩戴鞋套
13856,100011596094,5,2020-04-11 14:08:04,外观好看上门安装师傅认真专业信赖大品牌
13857,100011596094,5,2020-06-12 20:23:00,噪音大小小安装服务好外形外观好看
13858,100011596094,5,2020-06-18 07:50:52,热水器挺便宜的目前用着挺好
13859,100011596094,5,2020-04-21 00:14:57,外形外观美观大方安装服务及时到位
13860,100011596094,5,2020-04-26 15:50:46,货品大气安装师傅服务满意
13861,100011596094,5,2020-04-20 11:05:43,物流速度挺快的目前师傅还没有安装
13862,100011596094,5,2020-07-02 09:54:52,美的产品好一直信任今后还会支持
13863,100011596094,5,2020-07-03 08:47:03,对安装师傅的安装服务评价满意
13864,100011596094,5,2020-04-23 13:18:45,外形外观美观出水速度快安装服务服务好
13865,100011596094,5,2020-06-17 12:41:32,比较小巧外观也还算好看
13866,100011596094,5,2020-05-24 15:03:09,安装服务安装技术熟练服务态度良好
13867,100011596094,5,2020-04-20 10:41:53,安装服务王琦师傅服务到位态度好
13868,100011596094,5,2020-05-25 09:30:58,安装服务安装及时服务好介绍详细
13869,100011596094,5,2020-05-26 20:01:31,物流速度快包装完好无损谢谢
13870,100011596094,5,2020-06-06 11:58:49,安装完好外观挺漂亮等待试机
13871,100011596094,5,2020-06-03 15:44:24,安装满意使用一段时间再看看
13872,100011596094,5,2020-04-15 18:16:02,安装服务师傅服务态度好热情周到
13873,100011596094,5,2020-06-22 09:01:46,安装服务安装师傅热情好评
13874,100011596094,5,2020-04-07 12:13:41,师傅安装细心到位考虑周到
13875,100011596094,5,2020-05-12 16:29:53,安装速度快安装预约满意
13876,100011596094,5,2020-06-10 09:49:11,售后服务挺好的安装及时
13877,100011596094,5,2020-07-08 18:17:39,安装整洁服务满意赞
13878,100011596094,5,2020-06-19 11:42:35,售后师傅速度快太度好
13879,100011596094,5,2020-06-21 15:26:44,安装师傅速度快满意
13880,100011596094,5,2020-06-23 14:00:44,安装服务安装好师父仔细
13881,100011596094,5,2020-06-03 14:10:45,安装服务安装专业规范
13882,100011596094,5,2020-06-13 16:10:43,好评师傅服务不错
13883,100011596094,5,2020-06-23 11:00:07,外形外观效果不错恒温效果还在使用噪音大小比较小
13884,100011596094,5,2020-07-09 07:45:50,恒温效果可以噪音大小小出水速度快安装服务到位
13885,100011596094,5,2020-06-21 17:18:22,安装服务安装专业响应速度快
13886,100011596094,5,2020-05-08 09:58:37,安装服务速度快服务好满意
13887,100011596094,5,2020-05-27 11:12:13,安装服务安装师傅细心周到
13888,100011596094,5,2020-05-07 13:17:45,外形外观好看安装服务服务态度好
13889,100011596094,5,2020-06-29 09:57:39,安装服务安装师傅专业服务好安装满意
13891,100011596094,5,2020-06-11 19:22:03,外形外观好看恒温效果好安装服务好快耗能情况小噪音大小小出水速度快
13892,100011596094,5,2020-06-24 15:00:05,师傅安装及时服务专业
13893,100011596094,5,2020-04-27 11:57:14,师傅安装技术好服务好
13894,100011596094,5,2020-06-26 15:07:58,安装师傅美的
13895,100011596094,5,2020-06-18 14:19:02,外形外观喜欢恒温效果还没用噪音大小不知道安装服务这个点个赞东西还没到就打电话来了耗能情况用了才知道
13896,100011596094,5,2020-05-28 12:42:56,师傅上门及时服务态度好
13897,100011596094,5,2020-07-05 11:16:57,外形外观大气恒温效果好噪音大小小出水速度快安装服务好耗能情况小
13898,100011596094,5,2020-06-20 11:51:45,外形外观外观设计还可以安装服务安装服务可以服务好没问题
13899,100011596094,5,2020-06-20 15:59:12,师傅安装专业服务态度好
13900,100011596094,5,2020-07-04 23:37:25,外形外观好恒温效果好噪音大小好出水速度好安装服务好
13901,100011596094,5,2020-05-29 11:19:42,师傅安装服务好技术好
13902,100011596094,5,2020-07-05 15:15:27,安装服务师傅安装仔细服务挺好的
13903,100011596094,5,2020-07-08 13:00:16,安装服务安装及时服务满意态度规范
13904,100011596094,5,2020-07-05 10:29:16,师傅安装好服务满意
13905,100011596094,5,2020-06-05 06:34:30,外形外观可以还不错恒温效果没安装噪音大小没安装出水速度没安装服务没安装耗能情况没安装
13906,100011596094,5,2020-06-06 15:45:19,安装师傅技术好认真负责
13907,100011596094,5,2020-04-06 10:07:44,安装服务安装及时服务态度好
13908,100011596094,5,2020-04-17 10:45:38,安装服务安装满意服务周到
13909,100011596094,5,2020-07-08 10:50:18,安装那些小零件是要收费的哦可以的话自己先买好哦
13910,100011596094,5,2020-06-05 15:08:18,买的时候是金色到货安装是白色呢
13911,100011596094,5,2020-06-20 19:55:05,安装很好谢谢
13912,100011596094,5,2020-06-06 16:01:03,外形外观观还行只带了个出烟管其它啥也没带
13914,100011596094,5,2020-06-20 17:30:56,今天安上了hellip京东618购的hellip
13915,100011596094,5,2020-06-11 13:37:43,还行吧用用在反馈
13917,100011596094,5,2020-05-27 23:55:53,还没用过段时间再评论
13918,100011596094,5,2020-06-28 11:08:53,安装师傅非常专业
13919,100011596094,5,2020-06-23 11:27:07,售后服务很好
13922,100011596094,5,2020-03-27 15:40:00,安装完成蛮好的
13923,100011596094,5,2020-06-16 01:01:17,安装服务明天能否安排安装？
13924,100011596094,5,2020-04-25 09:40:10,还没安装房还没装完
13925,100011596094,5,2020-04-03 16:29:30,安装服务66
13928,100011596094,5,2020-05-05 09:46:52,刚安装好还没用
13929,100011596094,5,2020-06-04 18:35:35,态度好送货快就选择京东京东是你唯一的选择
13931,100011596094,5,2020-06-26 14:28:27,外形外观安装师傅服务态度很好很专业
13932,100011596094,5,2020-06-13 13:10:38,看起还可以等使用一段时间在来评价
13933,100011596094,5,2020-04-23 20:08:38,安装服务服务态度很好技术好产品好
13934,100011596094,5,2020-07-02 14:01:55,东西不错搞活动时候买的很划算
13935,100011596094,5,2020-07-09 12:48:49,态度好物流速度快
13936,100011596094,5,2020-06-22 19:30:35,安装服务服务好恒温效果好
13937,100011596094,5,2020-06-20 12:50:45,安装服务很好外形外观很好
13938,100011596094,5,2020-06-19 11:31:28,安装服务好好
13939,100011596094,5,2020-07-08 12:18:50,目前还没用感觉还可以吧
13940,100011596094,5,2020-04-07 19:25:53,没装相信应该很好以后追加
13941,100011596094,5,2020-04-01 08:45:26,外形外观挺好安装服务还行
13942,100011596094,5,2020-05-30 16:29:10,安装服务服务好外观漂亮
13943,100011596094,5,2020-07-07 11:26:25,安装服务很好
13944,100011596094,5,2020-06-26 14:28:44,安装服务服务态度可以
13945,100011596094,5,2020-06-22 09:56:02,实物很满意物流也很快
13947,100011596094,5,2020-07-01 15:33:15,安装规范对师傅满意
13948,100011596094,5,2020-06-20 11:50:21,安装服务好
13949,100011596094,5,2020-04-24 12:21:09,安装服务师傅态度好
13950,100011596094,5,2020-07-06 15:22:36,安装完成服务满意
13951,100011596094,5,2020-07-06 11:08:57,售后服务非常满意
13952,100011596094,5,2020-04-07 15:38:18,已安装完成没有问题
13953,100011596094,5,2020-07-01 20:59:29,安装满意感谢师傅
13956,100011596094,5,2020-06-26 10:49:14,安装服务服务到位
13958,100011596094,5,2020-06-21 13:23:35,安装服务安装满意
13960,100011596094,5,2020-06-16 18:07:07,安装服务安装好评
13962,100011596094,5,2020-05-15 18:43:36,安装刘师傅服务好
13964,100011596094,5,2020-05-06 13:40:01,满意安装非常满意
13966,100011596094,5,2020-04-28 18:03:30,还没安装以后追评
13968,100011596094,5,2020-06-30 12:33:27,满意很好太好了
13969,100011596094,5,2020-06-30 12:13:27,安装服务还不错
13971,100011596094,5,2020-06-28 16:50:02,安装好了服务快
13972,100011596094,5,2020-06-23 14:07:38,安装师傅非常好
13973,100011596094,5,2020-06-22 14:42:28,安装好服务满意
13974,100011596094,5,2020-06-21 16:35:29,服务好产品不错
13976,100011596094,5,2020-06-10 13:22:08,安装专业技术好
13978,100011596094,5,2020-05-25 20:11:13,安装及时服务好
13979,100011596094,5,2020-05-21 09:33:45,挺好用性价比高
13980,100011596094,5,2020-05-19 10:01:51,安装完成态度好
13981,100011596094,5,2020-04-19 10:17:55,安装师傅特别好
13983,100011596094,5,2020-07-02 20:03:44,安装服务满意
13984,100011596094,5,2020-06-26 11:09:29,安装服务很好
13987,100011596094,5,2020-06-22 09:17:55,超级好超级快
13988,100011596094,5,2020-06-19 17:35:06,安装非常满意
13989,100011596094,5,2020-06-15 13:15:06,非常好服务好
13994,100011596094,5,2020-05-03 19:01:31,好售后服务好
13995,100011596094,5,2020-04-17 11:13:46,送货安装好评
13996,100011596094,5,2020-04-14 10:36:12,师傅安装很好
13997,100011596094,5,2020-07-10 13:32:50,安装非常好
13998,100011596094,5,2020-07-08 17:30:47,看着还不错hellip
13999,100011596094,5,2020-07-07 10:29:45,恒温效果好
14002,100011596094,5,2020-06-20 18:24:23,安装好满意
14004,100011596094,5,2020-05-30 14:14:52,安装很满意
14005,100011596094,5,2020-05-25 19:27:54,已安装完成
14006,100011596094,5,2020-05-02 17:50:49,还没装蛮好
14007,100011596094,5,2020-07-07 12:35:12,
14009,100011596094,5,2020-06-27 13:19:31,
14016,100011596094,5,2020-06-07 12:57:04,
14020,100011596094,5,2020-05-23 23:44:02,
14025,100011596094,5,2020-06-29 16:38:10,
14027,100011596094,5,2020-06-03 13:07:14,
14028,100011596094,5,2020-04-10 15:27:41,
14035,100011596094,5,2020-04-26 16:36:42,昨天下的订单今天就到货了当天也给安装了就是安装费有点贵现在没有通燃气还不知道效果
14036,100011596094,4,2020-07-04 13:22:11,安装时配件另外收了500多
14037,100011596094,5,2020-06-18 09:29:22,刚刚买完几天就降价了心情不好有点被坑的感觉
14038,100011596094,5,2020-04-24 14:03:32,出水速度出热水有点慢
14039,100011596094,5,2020-03-25 17:18:07,这个是新品正好碰到有活动就买了京东的配送依然很快安装花了燃气热水器的安装价格比电的贵一点但是使用比电的方便厨房都是热水美的大牌售后还是有保证的保修8年用起来也放心后续使用再追加评价
14040,100011596094,4,2020-06-23 13:36:41,给老人买的热水器还不错不过安装时因为这款不带波纹管安装师傅没有问家里是否有就用自己的给装上了两根波纹管加一个阀要价格倒不算贵但老人认为应该是热水器带的就问两句结果安装师傅就发火说遇到你们这样的算我倒霉老人又追上去塞给他不懂这是京东培养的服务态度还是美的培养的第一你安装前没说明就安装第二有问题你可以给老人解释动不动就发火钱也不要了很有个性啊我还担心这种人安装的质量怎么样自己找个人来检测一下吧
14041,100011596094,5,2020-06-04 10:28:27,声音稍微有点大但还是还是挺满意的就是不知道触频耐不耐用
14042,100011596094,5,2020-04-07 15:42:57,说好是包安装的装机时还要装工费元
14081,100011596094,5,2020-06-13 11:43:27,很好的热水器高性价比送货速度很快师傅上门安装很专业热情下次还会买
14087,100011596094,5,2020-06-04 12:29:20,这个热水器非常好发热很快水温也很均衡非常好马上给爸妈家的旧的热水器给换了很好哈马上就换了京东的售后服务也很好很好很快就来安装了服务态度也很好很满意哈比实体店好太多了满意
14090,100011596094,5,2020-05-29 21:55:28,热水器颜色不错由于是新房装修还未通天然气简单的通电测试了一下声音还是比较小美的安装师傅很认真负责收费合理辅材报价都有明示很不错
14093,100011596094,5,2020-05-21 21:32:34,京东值得信赖希望越来越好外形外观大气恒温效果好噪音大小可以接受出水速度快安装服务不错耗能情况不清楚
14099,100011596094,5,2020-05-10 07:38:47,京东买家电速度就是快家里的老式热水器坏了也没必要修了直接京东下单买了一个第二天就到货安装师傅马上就过来安好了安好后还没到中午这速度还是京东快这款热水器还是很好的用着比以前的好太多了出水速度快出水量大温度还稳定数字显示一目了然温度调节也非常方便
14103,100011596094,5,2020-05-06 19:17:30,恒温效果非常不错的恒温效果出水量大两个洗手间同时开可以用
14130,100011596094,1,2020-06-18 18:19:13,这个差评给售后排风管标的是6厘米实际7厘米导致我打的孔不合适问客服能不能换管都不想解决问题一开始就直接让退货要换管就买13升开玩笑我要买13升的我拍什么16升的热水器网购这么多年第一次碰见这种客服一句抱歉也没有就是你爱买不买不然退货已经预约了师傅上门安装要不是嫌麻烦我还真是想退了美的的产品也买得不少这次太失望这种售后大家考虑要不要买
14143,100011596094,1,2020-06-03 17:15:31,产品由于还没使用所以不好评论但美的的安装服务实在有点糟糕安装的辅料各种没有需要重新购买也就算了安装完也只是简单测试是否点燃至于漏水漏气等其他专业检测也没有售后回访也是走走过场反馈问题也是各种不专业的打马虎眼我觉得好的品牌还需要更专业的服务配套才行
14145,100011596094,1,2020-06-02 13:14:36,主页上面写着下单送沙宣吹风机的我0点下单的没送从我下单起到现在还写着下单送沙宣吹风机这明显就是欺骗消费者京东客服和美的客服像踢球一样你踢他他踢给你我被他们踢来踢去这个态度让人接受不了
14162,100011596094,2,2020-05-14 13:50:59,等着活动买的热水器本想着在网上买能便宜点一安装才知道光安装费花了我319我服了还让我家里没热水使用十多天（拍完告诉我没库存需要厂家进货）估计1700去实体店都能给安好了吧
