id,product_id,score,comment_time,comment,sentiment
18879,6863137.0,1.0,2019-07-26 14:36:35,明明元安装活动日期6月20日至9月30日辅材用料也远不到3米安装师傅上门就说安装免费辅材收费说美的活动日期是4月30日至6月30日那京东这个日期怎么算目前安装师傅已经撤了,1.3224377148901567e-10
18880,6863137.0,1.0,2018-10-27 15:56:38,有一说一安排的售后安装还可以但是售后专门预约12点到2点就怕他打不通电话给他预留了两个电话结果当天给我打了一次电话没打通另一个电话直接不打自己就去接别的活去了还理直气壮的说电话没打通,2.986701330698338e-09
18881,6863137.0,1.0,2019-06-28 21:18:42,用了不到一周就坏了洗澡时突然就没热水出来了楼上楼下放了一个小时都没热水联系客服总是自动回复没人理,1.487009112510762e-07
18882,6863137.0,1.0,2018-11-26 11:41:46,房子还未入住热水器性能暂时不好评价但是安装差评图一是第一次安装的很明显热水器没有对齐两根进出水管偏了另外进出水管管线歪歪曲曲安装师傅太随意图二是在我不满意提出重装意见后安装出来的效果图进出水管还是歪的而且左右两边水管装的拐角也不一样最后收了我元问题是把我洗衣机搞得脏兮兮不做任何清理（图三）而且洗衣机边角上出现了一道划痕（图三）当然师傅说不是他弄得只是我的厨房和阳台都没人进来过师傅前后服务态度还可以也想着不评价了但每次看到那些管线和划痕都闹心,0.0
18883,6863137.0,1.0,2018-08-25 13:27:34,京东第一个差评因为家里正好在装修装修师傅特意关照安装的人会兜售相应的配件而且高于市场价所以安装师傅来了之后多次实图推销都被我拒绝了最终安装师傅安装完使了个坏帮我热水器连接煤气的阀门偷偷拧松了还好家里有人从事相关行业用专门测量煤气泄露的仪器测量了一下试问要是没有测量结果是如何？这么大的品牌安装人员的素质如此底下？我会保留最终投诉的意见并向相关管理部门投诉,6.650310591105324e-08
18884,6863137.0,1.0,2020-01-22 20:54:44,热水器屏幕上有划痕保护膜也没有要不是因为要过年了就退掉了热水器质量怎么样还不清楚售后安装服务真的是不行安装完成以后漏水见下图那条湿的布两个角阀品牌不一样怀疑是不是售后在偷工减料安装花了三百多没弄好要过年了安装的师傅不愿意过来看只能明天自己去市场买角阀三通检测下哪里有问题,1.5731860258938468e-12
18885,6863137.0,1.0,2018-12-01 22:04:10,这是最的公司套路太多安装费元,0.02926953673633159
18886,6863137.0,1.0,2019-04-18 13:41:18,热水器安装了还没有用安装费太贵了非常贵,0.02780849043842548
18887,6863137.0,1.0,2018-09-17 21:31:32,差评大家都不要买了别给自己找麻烦,0.003094781254145751
18888,6863137.0,1.0,2018-11-25 18:34:31,垃圾售后预约来安装让我等两天都不来安装真浪费时间,0.004852661356082644
18889,6863137.0,1.0,2018-11-15 16:12:20,美的的东西真不如买格力或者其他牌子的一个客服的态度也让人够了,0.21306958133747045
18890,6863137.0,1.0,2018-06-18 21:55:00,不满意坑人装热水器需要的材料都没有等到安装的人员安装的时候什么都给高价强烈建议不要买套路太深,9.851722384379702e-05
18891,6863137.0,1.0,2019-02-04 00:46:40,首先安装的时候上门的师傅已经让我非常不满意后面经过协调总算安装好了但是因为我在外地工作等回来一看买的14L你给我送过来安装的是10L几个意思？好玩是么我回持续投诉你们到最后包括各个相关部门,1.3347670940411227e-05
18892,6863137.0,1.0,2018-08-05 16:00:35,大家不要买忽悠的说是免费元安装上门给你安装的人会收费被收了440多大大小小的器材垃圾玩意不要上当,1.1298469837606184e-05
18893,6863137.0,1.0,2019-06-18 21:57:25,差评是给元安装活动的里面好多陷阱好多东西还是收费的京东上面显示活动到6月30日截止打美的客服电话却说活动5月30日截止活动做不起就不做玩什么鬼心思必须差评千万不要相信图片里的活动美的玩不起,2.6628100942005517e-06
18894,6863137.0,1.0,2020-05-01 09:32:29,上门安装服务态度差安装服务再也不想买这个牌子的东西上门安装师傅什么个鬼技术不好服务态度不能好一点吗,8.010450211592968e-06
18895,6863137.0,1.0,2018-11-29 22:57:38,不得不差评了说是说这款热水器活动期间一定的辅材免费进出水管明显符合条件但是收费了美的系统的费用还不认非要看售后根本就没提供的纸质收据售后售前以及报装两次电话都说法各不同美的咋这么混乱,5.157237351027799e-05
18896,6863137.0,1.0,2019-10-19 00:15:54,商品就不说了附加收费太多售后也不怎么好早知不在京东买了对这次美的售后也差,0.01697363041701594
18897,6863137.0,1.0,2018-07-17 10:58:43,说的是免费安装打孔收费我就不说了安装辅料说的也是免费但是用了一截管也要收费这就是所谓的免费安装？全是忽悠人的一直问客服客服也一句话都不回复真扯淡,1.3406424815842755e-06
18898,6863137.0,1.0,2019-06-22 13:37:17,东西还没有使用安装花了六百孔我都是现成的收了六百燃气到安装的位置就这个距离,0.0015191407942611868
18899,6863137.0,1.0,2019-04-03 16:39:10,不愉快的购物水压没问题水温不稳定所谓的300封顶都是忽悠人的安装费花了750贵也就算啦但是安装的非常丑太差啦,2.0071133263521723e-05
18900,6863137.0,1.0,2019-04-04 10:48:03,买的元安装价安装人员拿个单子说店里开的只免我说我买的元安装辅材店里打个电话直接把安装人员叫走了下午又打电话报安装然后才说辅材免费了元安装店家实施不到位啊这我本来也就算了的下午安装师傅一过来直接说评价5星再安装我本来就受了一肚子气浪费了一天时间还要逼着给5星我肯定不会同意不装就算了我再投诉安装人员这才打电话给店里店里还死活不承认上午只免这也就算了安装人员把管子接到下面本来是接上面接头的他专业安装人员这也不知道吗那我燃气灶气管就只能装上面那矮点的人关燃气管都关不了本来就孔都留好了的,0.0
18902,6863137.0,1.0,2019-02-12 12:19:48,商品评分1分声音太大了本来家里的是樱花时间久了想换个本来想买史密斯无奈尺寸太大换了这个结果声音比七年前的产品还大而且以前的是超薄性这个要厚,0.1262014665540635
18903,6863137.0,1.0,2018-09-01 19:15:06,忘了评货一般般可是美的的安装售后不得不说垃圾说是免安装实际还有一大部分辅材不免还死贵可是收了我350还把孔打歪了现在热水器都歪了些那人还说没有歪你来量眼睛瞎吗还有下面螺丝都松的呵呵还得我自己动手紧死,5.752057151586776e-06
18904,6863137.0,1.0,2020-04-23 14:00:45,面板全是划痕插头上还有水珠嗓门大快递给我打电话说你有一个很小重音的热水器到了我一瞬间以为自己买了什么了不起的超薄超小热水器一秒钟后才反应过来他只是不想给我送上来不是家里2天没热水了我不至于受这个鸟气一星给能用,0.0005704227228150449
18905,6863137.0,1.0,2018-12-31 23:30:23,今天刚装上试了一下温度设置50度已经够高了吧只有厨房一个龙头出水的情况下忽冷忽热一会开火一会熄火？没有开厨房洗和自动调温功能傻瓜式设置50度还都忽冷忽热怎么洗澡请问？另外开火延迟严重开水后8秒左右才开火视频为证视频快结束才开火不是自动确认收货的话就直接就退货了太差了还是不能图便宜希望引以为戒不要轻易下单另外安装22米的烟管收我204两个排污阀师傅装上了才跟我说要收96安装师傅也是能忽悠说是不装容易坏冬天冻坏了那意思也就是冬天就不能用咯？当摆设？那我还买热水器干嘛？夏天用么？上海室内温度能有多低？能结冰？后来我查了一下两个排污阀一般只要20左右还包邮你收我96？？安装一共300后来我仔细查看是免安装费打了两天400电话售后才给我退了200排污阀因为太远就没有拆没有退现在有点问题客服只会说你打400吧服了我打算走售后退货或者添点钱买个好点的各位千万不能图便宜希望对你们有用温度没办法证明下面是视频为证10秒的视频最后一瞬间才点火,0.0
18906,6863137.0,1.0,2019-03-30 17:53:59,买个热水器元安装购买前咨询客服多次结果安装好按标准收费元实际收取元一个热水器元光安装花了元这是什么元安装,3.748168521666706e-06
18907,6863137.0,1.0,2018-07-14 19:26:25,售后服务太差有问题反映商家不处理,0.0037328305967864184
18908,6863137.0,1.0,2018-06-25 19:12:24,安装费收了元还说免费安装京东坑坑,0.01578698960531033
18909,6863137.0,1.0,2018-10-01 05:51:52,安装师傅安装收费太高安装下来收了我元免费安装怎么还收费不理解,0.00048597561600260963
18910,6863137.0,1.0,2019-11-11 01:23:37,买来的时候送了一个布谷的电热水壶然后双11就不给保价了当时价格元一台双11就元真坑,0.00010822405911681265
18911,6863137.0,1.0,2019-09-11 16:07:50,物流和产品没啥问题但是安装时候就要敲竹杠了一开始安装费要收我快这都是燃气热水器的三分之一价钱了然后再看优惠列表里面说的有部分是免材料费的再一算还是要块我想说如果我不知道或者忘了仔细看优惠列表那么真的就要收了我块了这算谁的责任？？我的钱还能不能要的回来？？,3.438072049277707e-11
18912,6863137.0,1.0,2019-08-26 12:18:43,差评说好的免费安装额外收了四百多安装费这就是所谓的额外服务,0.014318287062279667
18913,6863137.0,1.0,2019-08-11 19:31:02,安装真是套路满满恶心的很明明元安装辅材费不超过我们安装下来师傅竟要将近真的是服了都快赶上热水器的价格了巨坑建议大家不要买,6.085052239868105e-09
18914,6863137.0,1.0,2019-12-28 20:37:33,外形外观出了块钱的安装费管子短那么多师傅就这这样给我丢那里就走人了太不负责任了嘛,0.0008308317267077259
18915,6863137.0,1.0,2019-11-09 18:54:33,看到元安装才选的然后问了客服给了个表说表里的材料都不收费然后安装完收了近元原因是免费表里的材料用不了得用另一个表里收费的材料真是被忽悠的没方向了不免费就不要写啥元安装,8.338075490055274e-07
18916,6863137.0,1.0,2018-09-19 21:35:33,快递送的蛮快的安装还好就是京东商城上说包修8年安装师傅说包修6年到底是几年啊？,0.00034618482390313954
18917,6863137.0,1.0,2018-06-10 23:00:55,一次让人闹心的购物检测费花了安装费花了helliphellip自己还去办理检测手续什么备案资料helliphellip太闹心,0.0011215701627086405
18918,6863137.0,1.0,2019-01-01 09:51:17,叫安装师傅安装说是要交备案费150（也就是跑腿费）说好听的说是要给你重新装接口接口费说是京东买都是这问问客服是吗？把安装师傅叫来了人家说天冷房子不住人的话就冻破了好的这可以理解我说让他装安装师傅说辅材费啥下来你这最少在500左右这还是免安装吗？这是抢钱到现在也没敢装,1.5420553722833574e-11
18919,6863137.0,1.0,2019-01-12 13:26:52,热水效果不好刚开始说气压不足后面售后又说水压大了什么意思吗？7天无理由退货要师傅开质量鉴定单师傅又说不要开直接退货美的比万和售后服务要差多啦一颗星都不想给14升根本就没有12升效果好,9.660006128342502e-11
18921,6863137.0,1.0,2020-01-27 19:58:44,售后不来安装自己花钱请人安装结果出了个E5风压故障美的400一个推一个美的售后超级差垃圾,0.0009248437631920181
