comment
明明元安装活动日期6月20日至9月30日辅材用料也远不到3米安装师傅上门就说安装免费辅材收费说美的活动日期是4月30日至6月30日那京东这个日期怎么算目前安装师傅已经撤了
有一说一安排的售后安装还可以但是售后专门预约12点到2点就怕他打不通电话给他预留了两个电话结果当天给我打了一次电话没打通另一个电话直接不打自己就去接别的活去了还理直气壮的说电话没打通
用了不到一周就坏了洗澡时突然就没热水出来了楼上楼下放了一个小时都没热水联系客服总是自动回复没人理
房子还未入住热水器性能暂时不好评价但是安装差评图一是第一次安装的很明显热水器没有对齐两根进出水管偏了另外进出水管管线歪歪曲曲安装师傅太随意图二是在我不满意提出重装意见后安装出来的效果图进出水管还是歪的而且左右两边水管装的拐角也不一样最后收了我元问题是把我洗衣机搞得脏兮兮不做任何清理（图三）而且洗衣机边角上出现了一道划痕（图三）当然师傅说不是他弄得只是我的厨房和阳台都没人进来过师傅前后服务态度还可以也想着不评价了但每次看到那些管线和划痕都闹心
京东第一个差评因为家里正好在装修装修师傅特意关照安装的人会兜售相应的配件而且高于市场价所以安装师傅来了之后多次实图推销都被我拒绝了最终安装师傅安装完使了个坏帮我热水器连接煤气的阀门偷偷拧松了还好家里有人从事相关行业用专门测量煤气泄露的仪器测量了一下试问要是没有测量结果是如何？这么大的品牌安装人员的素质如此底下？我会保留最终投诉的意见并向相关管理部门投诉
热水器屏幕上有划痕保护膜也没有要不是因为要过年了就退掉了热水器质量怎么样还不清楚售后安装服务真的是不行安装完成以后漏水见下图那条湿的布两个角阀品牌不一样怀疑是不是售后在偷工减料安装花了三百多没弄好要过年了安装的师傅不愿意过来看只能明天自己去市场买角阀三通检测下哪里有问题
这是最的公司套路太多安装费元
热水器安装了还没有用安装费太贵了非常贵
差评大家都不要买了别给自己找麻烦
垃圾售后预约来安装让我等两天都不来安装真浪费时间
美的的东西真不如买格力或者其他牌子的一个客服的态度也让人够了
不满意坑人装热水器需要的材料都没有等到安装的人员安装的时候什么都给高价强烈建议不要买套路太深
首先安装的时候上门的师傅已经让我非常不满意后面经过协调总算安装好了但是因为我在外地工作等回来一看买的14L你给我送过来安装的是10L几个意思？好玩是么我回持续投诉你们到最后包括各个相关部门
大家不要买忽悠的说是免费元安装上门给你安装的人会收费被收了440多大大小小的器材垃圾玩意不要上当
差评是给元安装活动的里面好多陷阱好多东西还是收费的京东上面显示活动到6月30日截止打美的客服电话却说活动5月30日截止活动做不起就不做玩什么鬼心思必须差评千万不要相信图片里的活动美的玩不起
上门安装服务态度差安装服务再也不想买这个牌子的东西上门安装师傅什么个鬼技术不好服务态度不能好一点吗
不得不差评了说是说这款热水器活动期间一定的辅材免费进出水管明显符合条件但是收费了美的系统的费用还不认非要看售后根本就没提供的纸质收据售后售前以及报装两次电话都说法各不同美的咋这么混乱
商品就不说了附加收费太多售后也不怎么好早知不在京东买了对这次美的售后也差
说的是免费安装打孔收费我就不说了安装辅料说的也是免费但是用了一截管也要收费这就是所谓的免费安装？全是忽悠人的一直问客服客服也一句话都不回复真扯淡
东西还没有使用安装花了六百孔我都是现成的收了六百燃气到安装的位置就这个距离
不愉快的购物水压没问题水温不稳定所谓的300封顶都是忽悠人的安装费花了750贵也就算啦但是安装的非常丑太差啦
买的元安装价安装人员拿个单子说店里开的只免我说我买的元安装辅材店里打个电话直接把安装人员叫走了下午又打电话报安装然后才说辅材免费了元安装店家实施不到位啊这我本来也就算了的下午安装师傅一过来直接说评价5星再安装我本来就受了一肚子气浪费了一天时间还要逼着给5星我肯定不会同意不装就算了我再投诉安装人员这才打电话给店里店里还死活不承认上午只免这也就算了安装人员把管子接到下面本来是接上面接头的他专业安装人员这也不知道吗那我燃气灶气管就只能装上面那矮点的人关燃气管都关不了本来就孔都留好了的
商品评分1分声音太大了本来家里的是樱花时间久了想换个本来想买史密斯无奈尺寸太大换了这个结果声音比七年前的产品还大而且以前的是超薄性这个要厚
忘了评货一般般可是美的的安装售后不得不说垃圾说是免安装实际还有一大部分辅材不免还死贵可是收了我350还把孔打歪了现在热水器都歪了些那人还说没有歪你来量眼睛瞎吗还有下面螺丝都松的呵呵还得我自己动手紧死
