comment
购买燃气热水器只送了一个烟管燃气热水器没有送到还多送了一个投影机打电话给京东小哥退回投影机但燃气热水器一直无消息订单显示我收货咨询美的客户无回复打电话给京东小哥不接电话遇到了这样的服务我只能评最差的了
安装比较糟心家里只有老人在过程不透明不提醒不解释首先是拆旧机要价30然后老人家自己动手两下搞下来燃气管需要自备不提醒安装人员过来要价80表示无法开收据也不解释因为交代家里老人都要有收据所以用一截旧的顶着后来找店铺客服客服也不客气一副事不关己的态度不满意就去投诉售后这种是估计在他们看来很平常是我太较真了
产品没发齐安装师傅说配件不齐不能安装找客服反应各种推拖一会说核实一会说补发一个多礼拜问题没处理无奈之下另买了一台商家却一直不给退货
买的时候说送刀具八件套现在都过去快两个月了还没有发货昨天问了客服没有回复今天又问了说月底前发货我能相信吗？还有安装的时候约好第二天来最后人家不来了说疫情影响最后是我们开车去接过来安装好了再送回去我不否认安装师傅的付出但这一些列下来觉得很生气
非常糟糕的体验首先要自己联系安装师傅安装师傅以现在是疫情为由让我自己安装不懂问他我自己弄了半天发现我们家原来的烟管不匹配问了安装师傅才知道平台漏寄烟管了向客服咨询漏寄烟管的事客服说清单里一定有寄的可我怎么看这包装箱也装不下烟管查了半天改说安装师傅会配来的让我致电安装师傅安装师傅又推脱说是平台配送的后面换了个客服说平台会补送安排师傅送过来第二天安装师傅说没货现在找平台又换了客服怎么办？家里几天没热水澡洗一家大小
预约了安转师傅师傅过来后说缺了排烟管联系客服后同意补发但一周都没收到补发货后面两次联系店铺客服也没回应只好找京东客服介入才解决商品质量没问题看商品评价漏发排烟管的人不在少数差评是给客服的希望能有所改善不要砸了美的这个大招牌
购买体验很差12月12日买的1月1日才装上客服咨询长时间不回复而且不是官方旗舰店只是普通的第三方商家机器烟管分开发要等烟管安装质量问题换机一次人家当地安装客服说正常京东商品售后是新机器先来师傅上门拆问题机器装箱然后立刻装新机器师傅带走不用自己寄出这家商家跟商家无区别谨慎购买
从来没见过流程这么大bug服务这么差的家电厂商发机器不发配套烟管安装师傅上门了才发现没有烟管无法安装只能取消安装干等着再回头仔细看发现烟管算ldquo赠品rdquo要确认机器收货才给发烟管莫非我吃饭吃饭用的餐具还算赠品吗？不给餐具还让人说吃饱了这逻辑是在开玩笑吗？而且烟管的物流信息如图ldquo运单号1rdquo无从追踪不知要等到何年何月三亚天气热洗澡要用老人着急生气我天天找客服客服天天说给催给跟进给加急末了有什么用啊？12日中午至16日下午4天时间祖国大地哪里是快件收不到的？三亚的物流有这么差吗还是你所谓的美的大品牌服务就只有这个水平一次受罪一生黑这辈子不会再用美的而且会告诉身边朋友美的信不过
黑店说是免安装费用只收材料费结果呵呵我称安装师傅收180第一个客服说就收第二个客服就来洗地了说风管就一个弯头60哈哈当我水鱼啊强行洗地称没收错钱前后2个客服给我发的材料表是不相同的第2个黑店客服发的图显示风管66他为了洗地证明全部材料就是180说硬说一个风管60但是实际安装师傅是只收了材料费30是帮我拆旧热水器这黑店的客服非要强行洗地说没收错照他说法2个弯头1个风管师傅还少收我块材料钱呢你们自己想可能吗
很差没有几天水箱底生锈质次价高买了就上当
差防烫恒温功能根本就不管用
安装太坑加管收费太贵比黑你家第一
这一个星是给快递的确实不错可是售后安装却极差拖了5天不给安装挂了10个电话也不接很没礼貌就是这个电话很差劲
热水器12月9日买的第二天就到了非常的快但没想到会把热水器和烟管分开发货而且收到热水器后才发烟管过来10号约了师傅过来装机才知道热水器里面没烟管装不了客服又没有说是分开发货的真心的无语12号烟管到了就再约师傅过来装热水器师傅来到了说管不够长要订了才可以装怎么售后没有通知我要订加长的管怎么美的售后会这样非常的无语非常的非常的后悔买了这台热水器现在又不知道要拖到多久才装了安装服务真心的无语12号烟管到了就再约师傅过来装热水器师傅来到了说管不够长要订了才可以装怎么售后没有通知我要订加长的管之类的事情怎么美的售后会这样非常的无语非常的非常的后悔买了这台热水器现在又不知道要拖到多久才装
美的的燃气热水器平衡式的安装师傅很认真但安装后的进气管很碍手每次使用热水器都担心会碰到到气管而漏气不知道美的的售后和安装师傅有没有注意到这个问题
昨天才装好今天用居然用不了现在连热水洗澡都没有恼火
